3001552885,few,001010000000000001020
3001083157,full,001010000000000001020
3101382086,large,001010000000000001020
3001555416,less,001010000000000001020
3101391351,little,001010000000000001020
3001551633,many,001000000000000001020
3001555133,more,001000000000000001020
3001553629,much,001010000000000001020
3001391351,small,001010000000000001020
3002267308,some,001000000000000001020
3102529945,cool,001010000000000001020
3002551380,dry,001010000000000001020
3001005063,finished,001000000000000001020
3000744916,hard,001010000000000001020
3001247240,hot,001010000000000001020
3001186408,light,001010000000000001020
3001452593,loud,001010000000000001020
3001919931,noisy,001010000000000001020
3001922763,quiet,001010000000000001020
3001932973,real,001010000000000001020
3002238462,rough,001010000000000001020
3002234781,slippery,001010000000000001020
3001053634,smelly,001010000000000001020
3002236842,smooth,001010000000000001020
3001152746,soft,001010000000000001020
3000053691,sticky,001010000000000001020
3001053144,stinky,001010000000000001020
3000967129,strange,001010000000000001020
3002547317,wet,001010000000000001020
3002040652,round,001010000000000001020
3002359789,amazing,001010000000000001020
3000187736,asleep,001000000000000001020
3001196276,assistive,001000000000000001020
3000186616,awake,001000000000000001020
3001282510,awesome,001010000000000001020
3001125429,bad,001010000000000001020
3000227507,best,001000000000000001020
3000230335,better,001000000000000001020
3000292937,busy,001010000000000001020
3000529657,calm,001010000000000001020
3000309021,careful,001010000000000001020
3000428404,clear,001010000000000001020
3001766133,confused,001010000000000001020
3002529945,cool,001010000000000001020
3001462324,dear,001010000000000001020
3002064745,different,001010000000000001020
3000749230,easy,001010000000000001020
3000293611,engaged,001000000000000001020
3002269794,every,001000000000000001020
3002461723,false,001010000000000001020
3000976508,fast,001010000000000001020
3001816376,favorite,001000000000000001020
3001037540,foreign,001000000000000001020
3001123148,good,001010000000000001020
3001386883,great,001010000000000001020
3001275562,important,001010000000000001020
3001343918,interesting,001010000000000001020
3001372049,kind,001010000000000001020
3001437963,long,001010000000000001020
3000503321,loose,001010000000000001020
3001481612,married,000000000000000001020
3001640850,new,001010000000000001020
3001586342,nice,001010000000000001020
3001513050,severe,001010000000000001020
3002571536,silly,001010000000000001020
3000980527,slow,001010000000000001020
3000336831,sure,001010000000000001020
3002460502,true,001010000000000001020
3000231252,worse,001000000000000001020
3000229630,worst,001010000000000001020
3000632438,wrong,001010000000000001020
3000116744,bitter,001010000000000001020
3002399595,bland,001010000000000001020
3001807964,delicious,001010000000000001020
3002276752,fizzy,001010000000000001020
3000617422,fried,001010000000000001020
3001269073,hungry,001010001000000001020
3001508719,mild,001010000000000001020
3002306874,salty,001010000000000001020
3001054922,sour,001010000000000001020
3002398378,spicy,001010000000000001020
3002368336,sweet,001010000000000001020
3002529264,warm,001010000000000001020
3001625893,yucky,001010000000000001020
3002396720,yummy,001010000000000001020
3000781974,cloudy,001010000000000001020
3001251128,cold,001010000000000001020
3000875962,foggy,001010000000000001020
3001258264,icy,001010000000000001020
3002550333,rainy,001010000000000001020
3001698231,snowy,001010000000000001020
3000303727,stormy,001010000000000001020
3000363938,sunny,001010000000000001020
3000305225,windy,001010001000000001020
3000125993,above,001000000000000001020
3000330506,center,001000000000000001020
3001010862,first,001000000000000001020
3001210854,high,001010000000000001020
3001730329,last,001000000000000001020
3001212469,low,001010000000000001020
3000444519,near,001010000000000001020
3002031986,right,001000000000000001020
3002441215,side,001000000000000001020
3002202307,third,001000000000000001020
3000816481,late,001010000000000001020
3000123485,later,001000000000000001020
3001930512,ready,001000000000000001020
1004683814,beauty,002300002000000001010
8.@number,eight,000000000000000001010
11.@number,eleven,000000000000000001010
15.@number,fifteen,000000000000000001010
50.@number,fifty,000000000000000001010
5.@number,five,000000000000000001010
4.@number,four,000000000000000001010
14.@number,fourteen,000000000000000001010
100.@number,hundred,000000000000000001010
1013649791,inch,000000002000000001010
9.@number,nine,000000000000000001010
1015228787,none,000000000000000001010
1005121418,number,000000001000000001010
1.@number,one,000000000000000001010
7.@number,seven,000000000000000001010
6.@number,six,000000000000000001010
10.@number,ten,000000000000000001010
13.@number,thirteen,000000000000000001010
3.@number,three,000000000000000001010
12.@number,twelve,000000000000000001010
2.@number,two,000000000000000001010
1003912496,Pentagon,002100002000000001010
1013873502,circle,002100002000000001010
1003089348,cone,002100002000000001010
1013916721,cube,002100002000000001010
1013884930,cuboid,002100002000000001010
1013865298,cylinder,002100002000000001010
1013371958,diamond,002100002000000001010
1013911872,dot,002100002000000001010
1013882276,hexagon,002100002000000001010
1013878306,oval,002100002000000001010
1013914837,pyramid,002100002000000001010
1013883346,rectangle,002100002000000001010
1013882961,rhombus,002100002000000001010
1013892237,right_angle,002100002000000001010
1005064037,shape,002200002000000001010
1013878634,square,002100002000000001010
1109444100,star,002100002000000001010
1002784732,stripe,002100002000000001010
1013879320,triangle,002100002000000001010
1100070965,error,002200001000000001010
1000070965,mistake,002200001000000001010
1007868200,French_toast,002100002000000001010
1007693725,bagel,002100002000000001010
1007679356,bread,002100002000000001010
1007848338,butter,002100002000000001010
1012141495,cereal,002100002000000001010
1007850329,cheese,002100002000000001010
1007691650,croissant,002100002000000001010
1007639069,donut,002100002000000001010
1001460457,egg,002100002000000001010
1007874995,oatmeal,002100002000000001010
1007842753,omelette,002100002000000001010
1007640203,pancake,002100002000000001010
1007686873,toast,002100002000000001010
1007641699,waffle,002100002000000001010
1007810907,condiment,002100002000000001010
1007583066,guacamole,002100002000000001010
1007822197,ketchup,002100002000000001010
1007834507,mayonnaise,002100002000000001010
1007857170,miso,002100002000000001010
1011878283,mustard,002100002000000001010
1014966667,oil,002100002000000001010
1007855510,peanut_butter,002100002000000001010
1013149506,pepper,002100002000000001010
1007832902,salad_dressing,002100002000000001010
1007823460,salsa,002100002000000001010
1015010703,salt,002100002000000001010
1007829412,sauce,002100002000000001010
1005715283,taste,002100001000000001010
1007828987,vinegar,002100002000000001010
1007928790,Pepsi,002100002000000001010
1007886849,beer,002100002000000001010
1002946921,can,002100002000000001010
1007921360,chocolate_milk,002100002000000001010
1007921455,cider,002100002000000001010
1007929519,coffee,002200002000000001010
1014685768,coke,002100002000000001010
1007885223,drink,002200002000000001010
1007928367,ginger_ale,002100002000000001010
1107922764,hot_chocolate,002100002000000001010
1014409137,hot_water,002100002000000001010
1014915184,ice,002100002000000001010
1007934282,iced_tea,002100002000000001010
1007923748,juice,002100002000000001010
1007926250,lemonade,002100002000000001010
1007844042,milk,002100002000000001010
1007923297,milkshake,002100002000000001010
1008256369,mixer,002100002000000001010
1007928887,root_beer,002100002000000001010
1010615179,smoothie,002100002000000001010
1015044844,soda,002100002000000001010
1007933274,tea,002100002000000001010
1014845743,water,002100002000000001010
1007891726,wine,002100002000000001010
1007739125,apple,002100002000000001010
1007764847,avocado,002100002000000001010
1012352287,banana,002100002000000001010
1007742704,berry,002100002000000001010
1012246232,blueberry,002100002000000001010
1012164656,cantaloupe,002100002000000001010
1012641796,cherry,002100002000000001010
1013134947,fruit,002100002000000001010
1012371439,kiwi,002100002000000001010
1007749582,lemon,002100002000000001010
1012761284,mango,002100002000000001010
1007755411,melon,002100002000000001010
1007747607,orange,002100002000000001010
1012373100,papaya,002100002000000001010
1012648045,peach,002100002000000001010
1007767847,pear,002100002000000001010
1012607456,pineapple,002100002000000001010
1012638218,plum,002100002000000001010
1012655869,raspberry,002100002000000001010
1007745940,strawberry,002100002000000001010
1012164065,watermelon,002100002000000001010
1010872287,Burger,002100002000000001010
1007574602,breakfast,002200002000000001010
1007880968,burrito,002100002000000001010
1007697313,cheeseburger,002100002000000001010
1007561112,diet,002100002000000001010
1007575726,dinner,002100002000000001010
1007867021,enchilada,002100002000000001010
1000021265,food,002100002000000001010
1007868340,fried_rice,002100002000000001010
1007697100,hamburger,002100002000000001010
1007575076,lunch,002100002000000001010
1010278263,macaroni,002100002000000001010
1007573696,meal,002200002000000001010
1007863374,pasta,002100002000000001010
1007873807,pizza,002100002000000001010
1007701244,ravioli,002100002000000001010
1007881625,refried_beans,002100002000000001010
1007804323,rice,002100002000000001010
1007806221,salad,002100002000000001010
1007695965,sandwich,002100002000000001010
1007583197,soup,002100002000000001010
1007700003,spaghetti,002100002000000001010
1007657903,steak,002100002000000001010
1007575984,supper,002200002000000001010
1007879450,sushi,002100002000000001010
1007700167,tortellini,002100002000000001010
1008806458,Bologna,002100002000000001010
1007670433,bacon,002100002000000001010
1002404186,beef,002100002000000001010
1007644967,chicken,002100002000000001010
1002512053,fish,002100002000000001010
1007669891,ham,002100002000000001010
1007792725,lobster,002100002000000001010
1007649854,meat,002100002000000001010
1007677480,pepperoni,002100002000000001010
1007668702,pork,002100002000000001010
1002534734,salmon,002100002000000001010
1007675627,sausage,002100002000000001010
1007776866,seafood,002100002000000001010
1010543544,shrimp,002100002000000001010
1011852148,tuna,002100002000000001010
1002776631,bakery,002100001000000001010
1002935891,cafeteria,002100001000000001010
1002935658,coffee_shop,002100001000000001010
1006492939,menu,002100002000000001010
1004081281,restaurant,002100001000000001010
1107711080,chips,002100002000000001010
1007635155,cookie,002100002000000001010
1007681926,cracker,002100002000000001010
1007711080,french_fries,002100002000000001010
1007704994,granola,002100002000000001010
1010187710,hot_dog,002100002000000001010
1007608098,marshmallow,002100002000000001010
1007712959,nacho,002100002000000001010
1007637292,oreo,002100002000000001010
1013413016,peanuts,002100002000000001010
1012145477,popcorn,002100002000000001010
1007695742,pretzel,002100002000000001010
1007577374,snack,002100002000000001010
1009722898,taco,002100002000000001010
1007702057,wonton,002100002000000001010
1007849336,yogurt,002100002000000001010
1009877370,Brownie,002100002000000001010
1007631511,Christmas_cake,002100002000000001010
1007629988,birthday_cake,002100002000000001010
1007600394,butterscotch,002100002000000001010
1002937469,cake,002100002000000001010
1007597365,candy,002100002000000001010
1007601572,candy_cane,002100002000000001010
1007922764,chocolate,002100002000000001010
1103089348,cone,002100002000000001010
1007631023,cupcake,002100002000000001010
1007609840,dessert,002100002000000001010
1007858978,honey,002100002000000001010
1007614500,ice_cream,002100002000000001010
1007613815,jello,002100002000000001010
1007643981,jelly,002100002000000001010
1007690273,muffin,002100002000000001010
1007623136,pastry,002100002000000001010
1007625493,pie,002100002000000001010
1007626721,pumpkin_pie,002100002000000001010
1007859284,sugar,002100002000000001010
1007632802,wedding_cake,002200002000000001010
1007724943,bean,002100002000000001010
1011832214,beet,002100002000000001010
1011876803,broccoli,002100002000000001010
1007715221,brussels_sprouts,002100002000000001010
1007713895,cabbage,002100002000000001010
1012937678,carrot,002100002000000001010
1011876634,cauliflower,002100002000000001010
1012933403,celery,002100002000000001010
1012143676,corn,002100002000000001010
1012165384,cucumber,002100002000000001010
1103461385,grocery,002100002000000001010
1013385216,lettuce,002100002000000001010
1014936010,lime,002100002000000001010
1013001041,mushroom,002100002000000001010
1012433081,onion,002100002000000001010
1007725376,pea,002100002000000001010
1007710616,potato,002100002000000001010
1012158443,pumpkin,002100002000000001010
1011835568,spinach,002100002000000001010
1007734017,tomato,002100002000000001010
1007707451,vegetable,002200002000000001010
1012159804,zucchini,002100002000000001010
1000015388,animal,002100002000000001010
1002219486,ant,002100002000000001010
1002131653,bear,002100002000000001010
1002206856,bee,002100002000000001010
1001503061,bird,002100002000000001010
1002236355,bug,002100002000000001010
1002274259,butterfly,002100002000000001010
1002121620,cat,002100002000000001010
1002309337,caterpillar,002100002000000001010
1001792042,chick,002100002000000001010
1002481823,chimpanzee,002100002000000001010
1002403454,cow,002100002000000001010
1001697178,crocodile,002100002000000001010
1002430045,deer,002100002000000001010
1001699831,dinosaur,002100002000000001010
1002084071,dog,002100002000000001010
1003610524,doghouse,002100002000000001010
1002581957,dolphin,002100002000000001010
1001846331,duck,002100002000000001010
1001613294,eagle,002100002000000001010
1002503517,elephant,002100002000000001010
1102512053,fish,002100002000000001010
1001443537,goldfish,002100002000000001010
1002342885,hamster,002100002000000001010
1002374451,horse,002100002000000001010
1002159955,insect,002100002000000001010
1002122948,kitten,002100002000000001010
1002129165,lion,002100002000000001010
1002484322,monkey,002100002000000001010
1002200198,mosquito,002100002000000001010
1002330245,mouse,002100002000000001010
1001816887,parrot,002100002000000001010
1002279257,peacock,002100002000000001010
1002055803,penguin,002100002000000001010
1001318894,pet,002100002000000001010
1001811909,pigeon,002100002000000001010
1002380335,pony,002100002000000001010
1001322604,puppy,002100002000000001010
1002324045,rabbit,002100002000000001010
1001726692,snake,002100002000000001010
1002355227,squirrel,002100002000000001010
1002317335,starfish,002100002000000001010
1001794158,turkey,002100002000000001010
1004502197,turtle,002100002000000001010
1001922303,worm,002100002000000001010
1009270894,Earth,001000000000000001010
1009322454,Jupiter,000000000000000001010
1009347445,Mars,000000000000000001010
1009358358,Moon,000100001000000001010
1009569330,Neptune,000000000000000001010
1009603258,Pluto,000000000000000001010
1009424642,Saturn,000000000000000001010
1009568051,Uranus,000000000000000001010
1009470762,Venus,000000000000000001010
1009208702,asteroid,001000002000000001010
1005731779,constellation,001000002000000001010
1014645346,mercury,000000000000000001010
1009353109,meteor,001000002000000001010
1008612049,orbit,001200002000000001010
1009394007,planet,001000002000000001010
1004137444,satellite,001200002000000001010
1009439433,solar_system,000100000000000001010
1000028651,space,001000000000000001010
1009444100,star,001000002000000001010
1009450163,sun,001000001000000001010
1009466280,universe,001000000000000001010
1014841267,air,002000001000000001010
1011439690,cloud,002000001000000001010
1004726724,nature,001000001000000001010
1011501649,raindrop,002000001000000001010
1011509066,snowflake,002000001000000001010
1007352190,wave,002000001000000001010
1011525955,wind,002000001000000001010
1007302836,fire,002000000000000001010
1013250048,land,002000001000000001010
1014956325,mud,002000001000000001010
1109416076,rock,002000001000000001010
1015019030,sand,002000001000000001010
1009416076,stone,002000001000000001010
1011509570,blizzard,002000001000000001010
1007428954,earthquake,002000001000000001010
1011454591,flood,002000001000000001010
1015207556,full_moon,000000000000000001010
1011467018,hurricane,002000001000000001010
1007368993,lunar_eclipse,000000001000000001010
1009403427,rainbow,002000001000000001010
1007368877,solar_eclipse,000000001000000001010
1007349299,tsunami,002000001000000001010
1009215664,bay,002100001000000001010
1009238926,cave,002100001000000001010
1008505573,desert,002100001000000001010
1008438533,forest,002100001000000001010
1009303008,hill,002100001000000001010
1009305898,hot_spring,000100001000000001010
1009316454,island,002100001000000001010
1008509111,jungle,002100001000000001010
1009328904,lake,002100001000000001010
1009359803,mountain,002100001000000001010
1009376198,ocean,002100001000000001010
1009397391,pond,002100001000000001010
1008439126,rainforest,002100001000000001010
1009411430,river,002100001000000001010
1009426788,sea,002100001000000001010
1009436708,sky,002100001000000001010
1009448361,stream,002100001000000001010
1009452395,swamp,002100001000000001010
1009470550,volcano,002100001000000001010
1009475292,waterfall,002100001000000001010
1012267677,acorn,002200002000000001010
1008401248,branch,002200002000000001010
1013112664,bush,002200002000000001010
1011842204,cactus,002200002000000001010
1011808468,carnation,002200002000000001010
1012421683,daffodil,002200002000000001010
1011939491,daisy,002200002000000001010
1011669921,flower,002200002000000001010
1012102133,grass,002200002000000001010
1012177844,hibiscus,002200002000000001010
1013152742,leaf,002200002000000001010
1012020507,marigold,002200002000000001010
1011690455,petal,002200002000000001010
1003956922,plant,002200002000000001010
1012920204,poinsettia,002200002000000001010
1011900569,poppy,002200002000000001010
1013125117,root,002200002000000001010
1012620196,rose,002200002000000001010
1011753700,shamrock,002200002000000001010
1006300193,stem,002200002000000001010
1004317420,stick,002200002000000001010
1011978233,sunflower,002200002000000001010
1013104059,tree,002200002000000001010
1013165815,trunk,002200002000000001010
1012454159,tulip,002200002000000001010
1013163991,twig,002200002000000001010
1004570532,weeds,002200002000000001010
1015098161,wood,002200002000000001010
1011458314,fog,002100001000000001010
1006749881,forecast,002100001000000001010
1014915622,frost,002100001000000001010
1011475279,lightning,002100001000000001010
1011501381,rain,002100001000000001010
1011508382,snow,002100001000000001010
1011462526,storm,002100001000000001010
1011485367,sunshine,002100001000000001010
1007377682,thunder,002100001000000001010
1011519450,tornado,002100001000000001010
1011524662,weather,002100001000000001010
1006750698,weather_forecast,001100001000000001010
1002452225,Donald_Duck,000000001000000001010
1002452014,Mickey_Mouse,000000001000000001010
1010103485,alien,001000001000000001010
1009538915,angel,001000001000000001010
1009843716,batman,000000001000000001010
1009587565,character,002200002000000001010
1009540739,elf,002000002000000001010
1009540430,fairy,002000002000000001010
1009544433,genie,002000002000000001010
1005898171,ghost,002100002000000001010
1010437262,pirate,002000002000000001010
1004143712,scarecrow,002000002000000001010
1004251983,snowman,002000002000000001010
1010001764,superman,000000001000000001010
1010055297,witch,002000002000000001010
1009871681,Boy_Scout,001000002000000001010
1009981939,Cub_Scout,001000002000000001010
1010131016,Girl_Scout,001000002000000001010
1009536058,God,000000001000000001010
00.@1,I,000000000000000000010
1006341340,Mister,001000001000000001010
00.@any.@animate,anyone,000000000000000000010
1010285313,boy,002200002000000001010
1009874618,bride,002200002000000001010
1009874862,bridesmaid,002200002000000001010
1010129825,girl,002200002000000001010
1010148035,groom,002200002000000001010
00.@3.@male,he,000000000000000000010
00.@3.@male.@near,he,000000000000000000010
00.@3.@male.@against,he,000000000000000000010
00.@3.@female.@like,her,000000000000000000010
1109917593,kid,002200002000000001010
1010231515,king,002200002000000001010
1010287213,man,002100002000000001010
00.@1.@on,me,000000000000000000010
1100007846,person,002100002000000001010
1010432441,pilgrim,002100002000000001010
1010271216,scout,002100002000000001010
00.@3.@female,she,000000000000000000010
1010745181,valentine,002300002000000001010
1010757193,visitor,002100002000000001010
00.@1.@pl,we,000000000000000000010
1010787470,woman,002100002000000001010
00.@2,you,000000000000000000010
1008240169,band,002200002000000001010
1008188638,choir,002200002000000001010
1011105054,Martin_Luther_King,000000000000000001010
1010834439,Barber,002200002000000001010
1009907196,Prime_Minister,002200002000000001010
1009765278,actor,002100002000000001010
1009812338,artist,002100002000000001010
1009818022,astronaut,002100002000000001010
1009829305,babysitter,002200002000000001010
1009883362,bus_driver,002200002000000001010
1009882007,businessman,002100002000000001010
1009896685,carpenter,002100002000000001010
1010698970,cashier,002100002000000001010
1009913593,cheerleader,002100002000000001010
1009963574,chef,002100002000000001010
1009913824,chemist,002100002000000001010
1009931165,clown,002100002000000001010
1009931640,coach,002200002000000001010
1009963320,cook,002100002000000001010
1009989502,dancer,002100002000000001010
1010004282,dentist,002200002000000001010
1010019552,diver,002100002000000001010
1010020890,doctor,002200002000000001010
1010034906,driver,002200002000000001010
1010078806,farmer,002100002000000001010
1000432587,fireman,002100002000000001010
1010655594,flight_attendant,002100002000000001010
1010120533,gardener,002200002000000001010
1010219577,janitor,002200002000000001010
1010249950,lawyer,002200002000000001010
1010257948,librarian,002100002000000001010
1010260800,lifeguard,002100002000000001010
1010280674,magician,002100002000000001010
1010283037,mailman,002200002000000001010
1010014939,manager,002300002000000001010
1005890249,model,002100002000000001010
1010345100,nanny,002200002000000001010
1010366966,nurse,002200002000000001010
1009983572,pastor,002200002000000001010
1010426749,photographer,002100002000000001010
1010427764,physical_therapist,002200002000000001010
1010433164,pilot,002100002000000001010
1010443032,plumber,002100002000000001010
1010448983,policeman,002100002000000001010
1008209687,police,002100002000000001010
1010451263,politician,002100002000000001010
1010468559,president,002200002000000001010
1010470779,priest,002100002000000001010
1010472799,prince,002100002000000001010
1013400662,principal,002200002000000001010
1010476086,prisoner,002100002000000001010
1008112096,profession,002300002000000001010
1010481268,programmer,002100002000000001010
1010488865,psychologist,002200002000000001010
1002313008,queen,002100002000000001010
1010502329,rabbi,002100002000000001010
1010514429,referee,002100002000000001010
1010560637,scientist,002100002000000001010
1010770059,security_guard,002100002000000001010
1010599806,singer,002100002000000001010
1010622053,soldier,002100002000000001010
1010634464,speech_therapist,002200002000000001010
1010638922,sportsman,002100002000000001010
1010665698,student,002200002000000001010
1010689564,tailor,002200002000000001010
1010694258,teacher,002200002000000001010
1010707233,therapist,002200002000000001010
1010707804,thief,002100002000000001010
1010749715,vet,002200002000000001010
1010763383,waiter,002200002000000001010
1009770179,aide,002200002000000001010
1009823502,aunt,001300002000000001010
1009827683,baby,002200002000000001010
1010104209,boss,002300002000000001010
1009871364,boyfriend,001300002000000001010
1009876454,brother,002300002000000001010
1009917593,child,002200002000000001010
1009936215,co-worker,002300002000000001010
1009972010,cousin,001300002000000001010
1009992837,daughter,002300002000000001010
1008078020,family,002300002000000001010
1010080869,father,001300002000000001010
1110080869,dad,001300002000000001010
1010112591,friend,002300002000000001010
1010130877,girlfriend,001300002000000001010
1010141590,grandchild,001300002000000001010
1010142747,grandma,001200002000000001010
1010142391,grandpa,001200002000000001010
1010143172,grandparent,001300002000000001010
1010193967,husband,001300002000000001010
1010332385,mother,001300002000000001010
1110332385,mom,001300002000000001010
1010352299,neighbor,001300002000000001010
1010399491,parent,001300002000000001010
1010235549,relative,001300002000000001010
1010570019,secretary,001300002000000001010
1010602985,sister,001300002000000001010
1010624074,son,001300002000000001010
1010736091,uncle,001300002000000001010
1010780632,wife,001300002000000001010
1002726305,apartment,002200001000000001010
1005558717,back,001100001000000001010
1002913152,building,002200001000000001010
1003303965,exit,001200000000000001010
1003322099,farm,002200001000000001010
1003365592,floor,002100001000000001010
1009334396,ground,001100001000000001010
00.@proximal,here,000000000000000000010
1008489765,somewhere,000000000000000000010
1004256520,lounge,001100001000000001010
1003841666,office,001200001000000001010
1003748162,outlet,001100001000000001010
1008664443,place,002200001000000001010
1014992945,puddle,002000001000000001010
1004105068,roof,002100001000000001010
1000174412,step,002100001000000001010
1003241335,water_fountain,002100001000000001010
1109466280,world,002200001000000001010
1008703454,Afghanistan,000000000000000001010
1009189411,Africa,000000000000000001010
1008705397,Algeria,000000000000000001010
1009198106,Antarctica,000000000000000001010
1008711974,Argentina,000000000000000001010
1009207288,Asia,000000000000000001010
1008831004,Australia,000000000000000001010
1008845555,Austria,000000000000000001010
1008847268,Bahamas,000000000000000001010
1008848731,Bangladesh,000000000000000001010
